17473,17200,11467,3,3.8323980852,1
17473,17200,14743,7,3.8323980852,0
17473,17200,15289,9,3.8323980852,0
17473,17200,4691,11,3.8323980852,1
17473,17200,15877,13,3.8323980852,0
17473,17200,13153,17,3.8323980852,0
17473,17200,13579,19,3.8323980852,0
17473,17200,16381,21,3.8323980852,0
17473,17200,4487,23,3.8323980852,0
17473,17200,16563,27,3.8323980852,0
17473,17200,11269,29,3.8323980852,0
17473,17200,13871,31,3.8323980852,0
17473,17200,7297,33,3.8323980852,0
17473,17200,6973,37,3.8323980852,0
17473,17200,16759,39,3.8323980852,0
17473,17200,16361,41,3.8323980852,0
17473,17200,8783,47,3.8323980852,0
17473,17200,16849,49,3.8323980852,0
17473,17200,15851,51,3.8323980852,0
17473,17200,5517,53,3.8323980852,0
17473,17200,15993,57,3.8323980852,0
17473,17200,5539,59,3.8323980852,0
17473,17200,8741,61,3.8323980852,0
17473,17200,16927,63,3.8323980852,0
17473,17200,15403,67,3.8323980852,0
17473,17200,7229,69,3.8323980852,0
17473,17200,16231,71,3.8323980852,0
17473,17200,14137,73,3.8323980852,0
17473,17200,15413,77,3.8323980852,0
17473,17200,3919,79,3.8323980852,0
17473,17200,5521,81,3.8323980852,0
17473,17200,9947,83,3.8323980852,0
17473,17200,15223,87,3.8323980852,0
17473,17200,11209,89,3.8323980852,0
17473,17200,17011,91,3.8323980852,0
17473,17200,10357,93,3.8323980852,0
17473,17200,4433,97,3.8323980852,0
17473,17200,13899,99,3.8323980852,0
17473,17200,6301,101,3.8323980852,0
17473,17200,167,103,3.8323980852,0
17473,17200,643,107,3.8323980852,0
17473,17200,789,109,3.8323980852,0
17473,17200,13791,111,3.8323980852,0
17473,17200,12177,113,3.8323980852,0
17473,17200,17053,117,3.8323980852,0
17473,17200,1879,119,3.8323980852,0
17473,17200,6681,121,3.8323980852,0
17473,17200,11187,123,3.8323980852,0
17473,17200,4063,127,3.8323980852,0
17473,17200,6171,131,3.8323980852,0
17473,17200,4397,133,3.8323980852,0
17473,17200,5273,137,3.8323980852,0
17473,17200,13859,139,3.8323980852,0
17473,17200,8661,141,3.8323980852,0
17473,17200,3007,143,3.8323980852,0
17473,17200,17083,147,3.8323980852,0
17473,17200,6349,149,3.8323980852,0
