133907,133176,106541,5,6.3764589092,1
133907,133176,114151,7,6.3764589092,1
133907,133176,12107,11,6.3764589092,1
133907,133176,30733,13,6.3764589092,1
133907,133176,70505,17,6.3764589092,1
133907,133176,105139,19,6.3764589092,0
133907,133176,110015,23,6.3764589092,0
133907,133176,127849,25,6.3764589092,0
133907,133176,82661,29,6.3764589092,0
133907,133176,129371,35,6.3764589092,0
133907,133176,61189,37,6.3764589092,0
133907,133176,16241,41,6.3764589092,0
133907,133176,52651,43,6.3764589092,0
133907,133176,42503,47,6.3764589092,0
133907,133176,111433,49,6.3764589092,0
133907,133176,123125,53,6.3764589092,0
133907,133176,82327,55,6.3764589092,0
133907,133176,20315,59,6.3764589092,0
133907,133176,30565,61,6.3764589092,0
133907,133176,59417,65,6.3764589092,0
133907,133176,113299,67,6.3764589092,0
133907,133176,60023,71,6.3764589092,0
133907,133176,5473,73,6.3764589092,0
133907,133176,58805,77,6.3764589092,0
133907,133176,37087,79,6.3764589092,0
133907,133176,105899,83,6.3764589092,0
133907,133176,14101,85,6.3764589092,0
133907,133176,37409,89,6.3764589092,0
133907,133176,80491,91,6.3764589092,0
133907,133176,47663,95,6.3764589092,0
133907,133176,53545,97,6.3764589092,0
133907,133176,61973,101,6.3764589092,0
133907,133176,89215,103,6.3764589092,0
133907,133176,13691,107,6.3764589092,0
133907,133176,6109,109,6.3764589092,0
133907,133176,96641,113,6.3764589092,0
133907,133176,22003,115,6.3764589092,0
133907,133176,124223,119,6.3764589092,0
133907,133176,85849,121,6.3764589092,0
133907,133176,52205,125,6.3764589092,0
133907,133176,104863,127,6.3764589092,0
133907,133176,18299,131,6.3764589092,0
133907,133176,34045,133,6.3764589092,0
133907,133176,55409,137,6.3764589092,0
133907,133176,123595,139,6.3764589092,0
133907,133176,123863,143,6.3764589092,0
133907,133176,123073,145,6.3764589092,0
133907,133176,4469,149,6.3764589092,0
133907,133176,111127,151,6.3764589092,0
133907,133176,43261,157,6.3764589092,0
133907,133176,91817,161,6.3764589092,0
133907,133176,53107,163,6.3764589092,0
133907,133176,10367,167,6.3764589092,0
133907,133176,33097,169,6.3764589092,0
133907,133176,43109,173,6.3764589092,0
133907,133176,132415,175,6.3764589092,0
133907,133176,63277,181,6.3764589092,0
133907,133176,38873,185,6.3764589092,0
133907,133176,79051,187,6.3764589092,0
133907,133176,105983,191,6.3764589092,0
133907,133176,22081,193,6.3764589092,0
133907,133176,33125,197,6.3764589092,0
133907,133176,56215,199,6.3764589092,0
133907,133176,49859,203,6.3764589092,0
133907,133176,109789,205,6.3764589092,0
133907,133176,21665,209,6.3764589092,0
133907,133176,3787,211,6.3764589092,0
133907,133176,117071,215,6.3764589092,0
133907,133176,56645,221,6.3764589092,0
133907,133176,65095,223,6.3764589092,0
133907,133176,16427,227,6.3764589092,0
133907,133176,69205,229,6.3764589092,0
133907,133176,4001,233,6.3764589092,0
133907,133176,61771,235,6.3764589092,0
133907,133176,5015,239,6.3764589092,0
133907,133176,45313,241,6.3764589092,0
133907,133176,75557,245,6.3764589092,0
133907,133176,120775,247,6.3764589092,0
133907,133176,81179,251,6.3764589092,0
133907,133176,58429,253,6.3764589092,0
133907,133176,114521,257,6.3764589092,0
133907,133176,103867,259,6.3764589092,0
133907,133176,107351,263,6.3764589092,0
133907,133176,24625,265,6.3764589092,0
133907,133176,31685,269,6.3764589092,0
133907,133176,116959,271,6.3764589092,0
133907,133176,96371,275,6.3764589092,0
133907,133176,52405,277,6.3764589092,0
133907,133176,96209,281,6.3764589092,0
133907,133176,84235,283,6.3764589092,0
133907,133176,116471,287,6.3764589092,0
133907,133176,27649,289,6.3764589092,0
133907,133176,35453,293,6.3764589092,0
133907,133176,4063,295,6.3764589092,0
133907,133176,18707,299,6.3764589092,0
133907,133176,64597,301,6.3764589092,0
133907,133176,6113,305,6.3764589092,0
133907,133176,45115,307,6.3764589092,0
133907,133176,13703,311,6.3764589092,0
133907,133176,48505,313,6.3764589092,0
133907,133176,18485,317,6.3764589092,0
133907,133176,92263,319,6.3764589092,0
133907,133176,115859,323,6.3764589092,0
133907,133176,91789,325,6.3764589092,0
133907,133176,25097,329,6.3764589092,0
133907,133176,36211,331,6.3764589092,0
133907,133176,49295,335,6.3764589092,0
133907,133176,45841,337,6.3764589092,0
133907,133176,15919,343,6.3764589092,0
133907,133176,112835,347,6.3764589092,0
133907,133176,77845,349,6.3764589092,0
133907,133176,9809,353,6.3764589092,0
133907,133176,65275,355,6.3764589092,0
133907,133176,81983,359,6.3764589092,0
133907,133176,68617,361,6.3764589092,0
133907,133176,54365,365,6.3764589092,0
133907,133176,94711,367,6.3764589092,0
133907,133176,112715,371,6.3764589092,0
133907,133176,62125,373,6.3764589092,0
133907,133176,88313,377,6.3764589092,0
133907,133176,57979,379,6.3764589092,0
133907,133176,119615,383,6.3764589092,0
133907,133176,11761,385,6.3764589092,0
133907,133176,10613,389,6.3764589092,0
133907,133176,37807,391,6.3764589092,0
133907,133176,87323,395,6.3764589092,0
133907,133176,110365,397,6.3764589092,0
133907,133176,27233,401,6.3764589092,0
133907,133176,90311,407,6.3764589092,0
133907,133176,118849,409,6.3764589092,0
133907,133176,117053,413,6.3764589092,0
133907,133176,47815,415,6.3764589092,0
133907,133176,86771,419,6.3764589092,0
133907,133176,949,421,6.3764589092,0
133907,133176,109361,425,6.3764589092,0
133907,133176,80467,427,6.3764589092,0
133907,133176,44495,431,6.3764589092,0
133907,133176,109801,433,6.3764589092,0
133907,133176,131957,437,6.3764589092,0
133907,133176,38527,439,6.3764589092,0
133907,133176,57419,443,6.3764589092,0
133907,133176,34117,445,6.3764589092,0
133907,133176,102329,449,6.3764589092,0
133907,133176,62011,451,6.3764589092,0
133907,133176,122639,455,6.3764589092,0
133907,133176,47209,457,6.3764589092,0
133907,133176,25133,461,6.3764589092,0
133907,133176,32503,463,6.3764589092,0
133907,133176,27947,467,6.3764589092,0
133907,133176,73261,469,6.3764589092,0
133907,133176,65321,473,6.3764589092,0
133907,133176,62803,475,6.3764589092,0
133907,133176,47543,479,6.3764589092,0
133907,133176,76417,481,6.3764589092,0
133907,133176,10709,485,6.3764589092,0
133907,133176,43207,487,6.3764589092,0
133907,133176,30107,491,6.3764589092,0
133907,133176,98869,493,6.3764589092,0
133907,133176,46625,497,6.3764589092,0
133907,133176,123835,499,6.3764589092,0
133907,133176,24623,503,6.3764589092,0
133907,133176,65665,505,6.3764589092,0
133907,133176,90005,509,6.3764589092,0
133907,133176,19807,511,6.3764589092,0
133907,133176,17843,515,6.3764589092,0
133907,133176,124933,517,6.3764589092,0
133907,133176,79241,521,6.3764589092,0
133907,133176,81739,523,6.3764589092,0
133907,133176,132169,529,6.3764589092,0
133907,133176,124181,533,6.3764589092,0
133907,133176,109279,535,6.3764589092,0
133907,133176,46451,539,6.3764589092,0
133907,133176,1477,541,6.3764589092,0
133907,133176,27857,545,6.3764589092,0
133907,133176,100795,547,6.3764589092,0
133907,133176,95471,551,6.3764589092,0
133907,133176,119449,553,6.3764589092,0
133907,133176,5021,557,6.3764589092,0
133907,133176,34783,559,6.3764589092,0
133907,133176,92963,563,6.3764589092,0
133907,133176,125869,565,6.3764589092,0
133907,133176,128729,569,6.3764589092,0
133907,133176,58075,571,6.3764589092,0
133907,133176,57671,575,6.3764589092,0
133907,133176,6001,577,6.3764589092,0
133907,133176,91229,581,6.3764589092,0
133907,133176,35407,583,6.3764589092,0
133907,133176,43787,587,6.3764589092,0
133907,133176,40649,593,6.3764589092,0
133907,133176,78115,595,6.3764589092,0
133907,133176,80039,599,6.3764589092,0
133907,133176,90409,601,6.3764589092,0
133907,133176,43805,605,6.3764589092,0
133907,133176,132079,607,6.3764589092,0
133907,133176,54491,611,6.3764589092,0
133907,133176,18901,613,6.3764589092,0
