13919,13440,7331,11,3.6206017250,0
13919,13440,7237,13,3.6206017250,0
13919,13440,3953,17,3.6206017250,0
13919,13440,5659,19,3.6206017250,0
13919,13440,11687,23,3.6206017250,0
13919,13440,9269,29,3.6206017250,0
13919,13440,8671,31,3.6206017250,0
13919,13440,1453,37,3.6206017250,0
13919,13440,11801,41,3.6206017250,0
13919,13440,10627,43,3.6206017250,0
13919,13440,6863,47,3.6206017250,0
13919,13440,10397,53,3.6206017250,0
13919,13440,1139,59,3.6206017250,0
13919,13440,661,61,3.6206017250,0
13919,13440,1003,67,3.6206017250,0
13919,13440,5111,71,3.6206017250,0
13919,13440,1657,73,3.6206017250,0
13919,13440,12079,79,3.6206017250,0
13919,13440,2267,83,3.6206017250,0
13919,13440,13289,89,3.6206017250,0
13919,13440,12193,97,3.6206017250,0
13919,13440,9581,101,3.6206017250,0
13919,13440,4567,103,3.6206017250,0
13919,13440,9923,107,3.6206017250,0
13919,13440,4069,109,3.6206017250,0
13919,13440,11537,113,3.6206017250,0
13919,13440,10441,121,3.6206017250,0
13919,13440,5503,127,3.6206017250,0
13919,13440,9131,131,3.6206017250,0
13919,13440,8633,137,3.6206017250,0
13919,13440,9379,139,3.6206017250,0
13919,13440,6767,143,3.6206017250,0
13919,13440,12989,149,3.6206017250,0
13919,13440,13351,151,3.6206017250,0
13919,13440,3253,157,3.6206017250,0
13919,13440,907,163,3.6206017250,0
13919,13440,3863,167,3.6206017250,0
13919,13440,11929,169,3.6206017250,0
13919,13440,12197,173,3.6206017250,0
13919,13440,12539,179,3.6206017250,0
13919,13440,4381,181,3.6206017250,0
13919,13440,2803,187,3.6206017250,0
13919,13440,2111,191,3.6206017250,0
13919,13440,6337,193,3.6206017250,0
13919,13440,6413,197,3.6206017250,0
13919,13440,7159,199,3.6206017250,0
13919,13440,10289,209,3.6206017250,0
13919,13440,7771,211,3.6206017250,0
13919,13440,7541,221,3.6206017250,0
13919,13440,1567,223,3.6206017250,0
13919,13440,11723,227,3.6206017250,0
13919,13440,5869,229,3.6206017250,0
13919,13440,8537,233,3.6206017250,0
13919,13440,3599,239,3.6206017250,0
13919,13440,5521,241,3.6206017250,0
13919,13440,2503,247,3.6206017250,0
13919,13440,12851,251,3.6206017250,0
13919,13440,10837,253,3.6206017250,0
13919,13440,3713,257,3.6206017250,0
13919,13440,11447,263,3.6206017250,0
13919,13440,1349,269,3.6206017250,0
13919,13440,8431,271,3.6206017250,0
13919,13440,1213,277,3.6206017250,0
13919,13440,1961,281,3.6206017250,0
13919,13440,2707,283,3.6206017250,0
13919,13440,8929,289,3.6206017250,0
13919,13440,2477,293,3.6206017250,0
13919,13440,899,299,3.6206017250,0
13919,13440,6523,307,3.6206017250,0
13919,13440,10631,311,3.6206017250,0
13919,13440,1417,313,3.6206017250,0
13919,13440,10133,317,3.6206017250,0
13919,13440,11839,319,3.6206017250,0
13919,13440,5867,323,3.6206017250,0
13919,13440,11491,331,3.6206017250,0
13919,13440,2353,337,3.6206017250,0
13919,13440,9341,341,3.6206017250,0
13919,13440,9683,347,3.6206017250,0
13919,13440,9589,349,3.6206017250,0
13919,13440,3617,353,3.6206017250,0
13919,13440,599,359,3.6206017250,0
13919,13440,10201,361,3.6206017250,0
13919,13440,11023,367,3.6206017250,0
13919,13440,1117,373,3.6206017250,0
