47941,47500,31667,3,4.9323685221,1
47941,47500,27143,7,4.9323685221,1
47941,47500,26389,9,4.9323685221,1
47941,47500,21591,11,4.9323685221,1
47941,47500,25577,13,4.9323685221,1
47941,47500,22353,17,4.9323685221,0
47941,47500,24881,21,4.9323685221,0
47941,47500,18587,23,4.9323685221,0
47941,47500,40463,27,4.9323685221,0
47941,47500,24569,29,4.9323685221,0
47941,47500,41371,31,4.9323685221,0
47941,47500,7197,33,4.9323685221,0
47941,47500,17973,37,4.9323685221,0
47941,47500,24359,39,4.9323685221,0
47941,47500,15061,41,4.9323685221,0
47941,47500,25407,43,4.9323685221,0
47941,47500,36383,47,4.9323685221,0
47941,47500,17449,49,4.9323685221,0
47941,47500,7451,51,4.9323685221,0
47941,47500,19717,53,4.9323685221,0
47941,47500,37839,59,4.9323685221,0
47941,47500,35041,61,4.9323685221,0
47941,47500,24127,63,4.9323685221,0
47941,47500,31903,67,4.9323685221,0
47941,47500,22029,69,4.9323685221,0
47941,47500,46831,71,4.9323685221,0
47941,47500,35137,73,4.9323685221,0
47941,47500,37013,77,4.9323685221,0
47941,47500,9019,79,4.9323685221,0
47941,47500,29321,81,4.9323685221,0
47941,47500,21747,83,4.9323685221,0
47941,47500,24023,87,4.9323685221,0
47941,47500,12809,89,4.9323685221,0
47941,47500,24011,91,4.9323685221,0
47941,47500,45457,93,4.9323685221,0
47941,47500,26933,97,4.9323685221,0
47941,47500,2399,99,4.9323685221,0
47941,47500,17401,101,4.9323685221,0
47941,47500,2767,103,4.9323685221,0
47941,47500,29743,107,4.9323685221,0
47941,47500,21789,109,4.9323685221,0
47941,47500,5991,111,4.9323685221,0
47941,47500,20177,113,4.9323685221,0
47941,47500,23953,117,4.9323685221,0
47941,47500,9979,119,4.9323685221,0
47941,47500,6281,121,4.9323685221,0
47941,47500,36687,123,4.9323685221,0
47941,47500,23563,127,4.9323685221,0
47941,47500,8469,129,4.9323685221,0
47941,47500,32271,131,4.9323685221,0
47941,47500,45073,137,4.9323685221,0
47941,47500,3759,139,4.9323685221,0
47941,47500,27961,141,4.9323685221,0
47941,47500,45507,143,4.9323685221,0
47941,47500,37483,147,4.9323685221,0
47941,47500,39849,149,4.9323685221,0
47941,47500,24851,151,4.9323685221,0
47941,47500,18317,153,4.9323685221,0
47941,47500,34793,157,4.9323685221,0
47941,47500,38239,159,4.9323685221,0
47941,47500,9441,161,4.9323685221,0
47941,47500,26227,163,4.9323685221,0
47941,47500,31003,167,4.9323685221,0
47941,47500,12929,169,4.9323685221,0
47941,47500,8237,173,4.9323685221,0
47941,47500,12613,177,4.9323685221,0
47941,47500,2919,179,4.9323685221,0
47941,47500,15221,181,4.9323685221,0
